Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
1971.182.3,FALSE,TRUE,572,American Decorative Arts,Tile,Border Tile,American,,,,,Maker,,J. and J. G. Low Art Tile Works,1877–1907,,Low Art Tile Works J. and J. G.,,1877,1907,1881,1881,1881,Earthenware,6 1/8 x 2 3/16 x 3/8 in. (15.6 x 5.6 x 1 cm),"Gift of Mrs. George F. Leonard, 1971",Made in,Chelsea,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/572,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.182.4,FALSE,TRUE,573,American Decorative Arts,Tile,Border Tile,American,,,,,Maker,,J. and J. G. Low Art Tile Works,1877–1907,,Low Art Tile Works J. and J. G.,,1877,1907,1883,1883,1883,Earthenware,6 1/8 x 2 1/8 x 3/8 in. (15.6 x 5.4 x 1 cm),"Gift of Mrs. George F. Leonard, 1971",Made in,Chelsea,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/573,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.182.5,FALSE,TRUE,574,American Decorative Arts,Tile,Border Tile,American,,,,,Maker,,J. and J. G. Low Art Tile Works,1877–1907,,Low Art Tile Works J. and J. G.,,1877,1907,1881–85,1881,1885,Earthenware,6 1/8 x 2 3/16 x 5/16 in. (15.6 x 5.6 x 0.8 cm),"Gift of Mrs. George F. Leonard, 1971",Made in,Chelsea,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/574,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.182.6,FALSE,TRUE,575,American Decorative Arts,Tile,Border Tile,American,,,,,Maker,,J. and J. G. Low Art Tile Works,1877–1907,,Low Art Tile Works J. and J. G.,,1877,1907,1881,1881,1881,Earthenware,6 1/8 x 2 3/16 x 3/8 in. (15.6 x 5.6 x 1 cm),"Gift of Mrs. George F. Leonard, 1971",Made in,Chelsea,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/575,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.182.7,FALSE,TRUE,576,American Decorative Arts,Tile,Border Tile,American,,,,,Maker,,J. and J. G. Low Art Tile Works,1877–1907,,Low Art Tile Works J. and J. G.,,1877,1907,1881,1881,1881,Earthenware,6 1/8 x 2 1/8 x 3/8 in. (15.6 x 5.4 x 1 cm),"Gift of Mrs. George F. Leonard, 1971",Made in,Chelsea,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/576,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.182.8,FALSE,TRUE,577,American Decorative Arts,Tile,Border Tile,American,,,,,Maker,,J. and J. G. Low Art Tile Works,1877–1907,,Low Art Tile Works J. and J. G.,,1877,1907,1882,1882,1882,Earthenware,6 3/16 x 2 3/16 x 3/8 in. (15.7 x 5.6 x 1 cm),"Gift of Mrs. George F. Leonard, 1971",Made in,Chelsea,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/577,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.182.9,FALSE,TRUE,578,American Decorative Arts,Tile,Border Tile,American,,,,,Maker,,J. and J. G. Low Art Tile Works,1877–1907,,Low Art Tile Works J. and J. G.,,1877,1907,1881,1881,1881,Earthenware,6 1/16 x 2 1/8 x 3/8 in. (15.4 x 5.4 x 1 cm),"Gift of Mrs. George F. Leonard, 1971",Made in,Chelsea,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/578,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.182.10,FALSE,TRUE,579,American Decorative Arts,Tile,Border Tile,American,,,,,Maker,,J. and J. G. Low Art Tile Works,1877–1907,,Low Art Tile Works J. and J. G.,,1877,1907,1881,1881,1881,Earthenware,6 1/8 x 2 1/8 x 3/8 in. (15.6 x 5.4 x 1 cm),"Gift of Mrs. George F. Leonard, 1971",Made in,Chelsea,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/579,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.182.11,FALSE,TRUE,580,American Decorative Arts,Tile,Border Tile,American,,,,,Maker,,J. and J. G. Low Art Tile Works,1877–1907,,Low Art Tile Works J. and J. G.,,1877,1907,1885,1885,1885,Earthenware,6 1/16 x 2 1/8 x 3/8 in. (15.4 x 5.4 x 1 cm),"Gift of Mrs. George F. Leonard, 1971",Made in,Chelsea,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/580,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
10.122.18,FALSE,TRUE,581,American Decorative Arts,Bottle,Bottle,"British, probably",,,,,,,,,,,,,,ca. 1812,1809,1812,Free-blown glass,H. 18 1/2 in. (47 cm),"Rogers Fund, 1910",Probably made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/581,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
10.125.564,FALSE,FALSE,582,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1800–1900,1800,1900,Free-blown glass,H. 21 in. (53.3 cm),"Gift of Mrs. Russell Sage, 1909",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/582,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
10.125.565,FALSE,FALSE,583,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1800–1900,1800,1900,Free-blown glass,H. 17 1/2 in. (44.5 cm),"Gift of Mrs. Russell Sage, 1909",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/583,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
10.169,FALSE,FALSE,584,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1800–1900,1800,1900,"Earthenware, slip decoration",Diam. 12 1/8 in. (30.8 cm),"Rogers Fund, 1910",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/584,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
11.87.30,FALSE,TRUE,585,American Decorative Arts,Bottle,Bottle,Mexican,,,,,,,,,,,,,,ca. 1800,1797,1800,Tin-glazed earthenware,H. 7 1/4 in. (18.4 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/585,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
13.31.13,FALSE,TRUE,586,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1800–1830,1800,1830,Free-blown glass,H. 5 7/8 in. (14.9 cm),"Rogers Fund, 1913",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/586,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
13.179.41,FALSE,TRUE,587,American Decorative Arts,Bottle,Bottle,,,,,,,,,,,,,,,1700–1800,1700,1800,Non-lead glass with enamel decoration,H. 5 1/2 in. (14 cm),"Gift of Frederick W. Hunter, 1913",Made in,,,,Czech Republic,Bohemia,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/587,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
13.179.70a,FALSE,TRUE,588,American Decorative Arts,Bottle,Bottle,,,,,,,,,,,,,,,1700–1800,1700,1800,Non-lead glass with enamel decoration,H. 7 1/4 in. (18.4 cm),"Gift of Frederick W. Hunter, 1913",Made in,,,,Czech Republic,Bohemia,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/588,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"13.179.132a, b",FALSE,TRUE,589,American Decorative Arts,Bottle,Bottle,,,,,,,,,,,,,,,1770–1820,1770,1820,Non-lead glass with engraved decoration,H. 7 in. (17.8 cm),"Gift of Frederick W. Hunter, 1913",Probably made in,,,,Czech Republic,Bohemia,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/589,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
13.179.202,FALSE,TRUE,590,American Decorative Arts,Bottle,Bottle,,,,,,,,,,,,,,,1763–79,1763,1779,Non-lead glass with enamel decoration,H. 5 3/4 in. (14.6 cm),"Gift of Frederick W. Hunter, 1913",Made in,,,,Czech Republic,Bohemia,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/590,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"14.74.14a, b",FALSE,TRUE,591,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1820–40,1820,1840,Blown molded glass,H. 6 in. (15.2 cm),"Gift of Frederick W. Hunter, 1914",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/591,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
14.120.12,FALSE,TRUE,592,American Decorative Arts,Bottle,Bottle,,,,,,,,,,,,,,,1700–1800,1700,1800,"Non-lead glass with enamel decoration, pewter",H. 5 5/8 in. (14.3 cm),"Gift of Frederick W. Hunter, 1914",Made in,,,,Czech Republic,Bohemia,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/592,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
14.120.13,FALSE,TRUE,593,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1800–1820,1800,1820,Blown pattern-molded lead glass,H. 4 1/4 in. (10.8 cm),"Gift of Frederick W. Hunter, 1914",Probably made in,,,,United States,Midwest ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/593,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
15.79.10,FALSE,TRUE,594,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1800–1830,1800,1830,Earthenware,6 1/8 x 2 1/2 in. (15.6 x 6.4 cm),"Gift of Charles M. Baldwin, 1915",Made in,Norwich,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/594,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
18.95.1,FALSE,TRUE,595,American Decorative Arts,Ring bottle,Ring bottle,American,,,,,,,,,,,,,,1820–30,1820,1830,Earthenware,H. 12 1/8 in. (30.8 cm),"Rogers Fund, 1918",Probably made in,,,,United States,Southern,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/595,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
18.95.2,FALSE,TRUE,596,American Decorative Arts,Ring bottle,Ring bottle,American,,,,,,,,,,,,,,1800–1830,1800,1830,Earthenware with slip decoration,H. 8 1/2 in. (21.6 cm),"Rogers Fund, 1918",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/596,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
20.109.18,FALSE,TRUE,597,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1820–50,1820,1850,Earthenware,H. 5 1/2 in. (14 cm),"Gift of Robert Macauley Jackson, 1920",Made in,,,,United States,Southern,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/597,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
26.277,FALSE,TRUE,598,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1770–1830,1770,1830,Earthenware,H. 6 1/4 in. (15.9 cm),"Gift of Mrs. Barclay Ward, 1926",Possibly made in,,Long Island,Long Island,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/598,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
30.120.297,FALSE,TRUE,599,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1820–40,1820,1840,Blown molded glass,H. 6 1/4 in. (15.9 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/599,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
37.107.1,FALSE,TRUE,600,American Decorative Arts,Sack bottle,Sack bottle,British,,,,,Maker,,Lambeth Factories,,,"Lambeth, Factories",,,9999,ca. 1644,1641,1644,Tin-enameled earthenware,H. 8 in. (20.3 cm),"Gift of Mrs. Paul Moore, 1937",Made in,,,,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/600,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
38.78.3,FALSE,TRUE,601,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1820–40,1820,1840,Blown molded glass,H. 8 in. (20.3 cm),"Rogers Fund, 1938",Made in,Zanesville,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/601,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"38.87.1a, b",FALSE,TRUE,602,American Decorative Arts,Bottle,Bottle,Chinese,,,,,,,,,,,,,,1825–45,1825,1845,Porcelain,H. 22 1/2 in. (57.2 cm); Diam. 8 1/2 in. (21.6 cm),"Gift of Mrs. Henry M. Ferriday, 1938",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/602,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.1,FALSE,TRUE,603,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1820–40,1820,1840,Blown pattern-molded glass,H. 8 3/8 in. (21.3 cm),"Bequest of Constance R. Brown, 1939",Possibly made in,Zanesville,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/603,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.2,FALSE,TRUE,604,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1820–40,1820,1840,Blown pattern-molded glass,H. 7 3/8 in. (18.7 cm),"Bequest of Constance R. Brown, 1939",Possibly made in,Zanesville,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/604,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.55,FALSE,TRUE,605,American Decorative Arts,Flask,Figured flask,American,,,,,,,,,,,,,,1820–30,1820,1830,Blown-molded glass,H. 6 5/8 in. (16.8 cm),"Bequest of Constance R. Brown, 1939",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/605,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.77,FALSE,FALSE,606,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,19th century,1800,1900,Free-blown glass,H. 6 3/4 in. (17.1 cm),"Bequest of Constance R. Brown, 1939",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/606,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.78,FALSE,FALSE,607,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,19th century,1800,1900,Blown pattern-molded glass,H. 5 1/4 in. (13.3 cm),"Bequest of Constance R. Brown, 1939",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/607,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.83,FALSE,TRUE,608,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1800–1830,1800,1830,Blown pattern-molded glass,H. 3 3/8 in. (8.6 cm),"Bequest of Constance R. Brown, 1939",Possibly made in|Possibly made in,Mantua|New Geneva,,,United States|United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/608,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.84,FALSE,FALSE,609,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,19th century,1800,1900,Free-blown glass,H. 2 3/8 in. (6 cm),"Bequest of Constance R. Brown, 1939",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/609,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.88,FALSE,TRUE,610,American Decorative Arts,Flask,Scroll flask,American,,,,,,,,,,,,,,1840–50,1840,1850,Free-blown molded aquamarine glass,H. 8 3/4 in. (22.2 cm),"Bequest of Constance R. Brown, 1939",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/610,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.108,FALSE,FALSE,611,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1850–1900,1850,1900,Free-blown molded amber glass,H. 9 7/8 in. (25.1 cm),"Bequest of Constance R. Brown, 1939",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/611,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.124,FALSE,TRUE,612,American Decorative Arts,Bottle,Bottle,,,,,,,,,,,,,,,ca. 1875,1872,1875,Free-blown molded glass,H. 8 1/8 in. (20.6 cm),"Bequest of Constance R. Brown, 1939",,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/612,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.128,FALSE,FALSE,613,American Decorative Arts,Bottle,Bottle,,,,,,,,,,,,,,,1850–1900,1850,1900,Pressed opaque white glass,H. 2 1/2 in. (6.4 cm),"Bequest of Constance R. Brown, 1939",,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/613,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.305,FALSE,TRUE,614,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1700–1800,1700,1800,Free-blown glass,H. 4 in. (10.2 cm),"Bequest of Constance R. Brown, 1939",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/614,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
40.150.306,FALSE,TRUE,615,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1700–1800,1700,1800,Free-blown glass,H. 4 1/8 in. (10.5 cm),"Bequest of Constance R. Brown, 1939",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/615,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
42.20.2,FALSE,TRUE,616,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,ca. 1820,1817,1820,Blown pattern-molded glass,H. 4 3/8 in. (11.1 cm),"Rogers Fund, 1942",Made in,,,,United States,Midwest ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/616,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.9,FALSE,TRUE,617,American Decorative Arts,Bottle,Bottle,British,,,,,,,,,,,,,,ca. 1760,1757,1760,Opaque glass with enamel decoration,H. 3 1/2 in. (8.9 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/617,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.10,FALSE,TRUE,618,American Decorative Arts,Bottle,Bottle,British,,,,,,,,,,,,,,18th century,1700,1800,Painted glass,H. 5 in. (12.7 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/618,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.12,FALSE,TRUE,619,American Decorative Arts,Bottle,Bottle,British,,,,,,,,,,,,,,ca. 1760,1757,1760,Opaque glass with enamel decoration,H. 4 3/4 in. (12.1 cm),"Bequest of Mrs. J. Insley Blair, 1951",Made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/619,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.35,FALSE,TRUE,620,American Decorative Arts,Bottle,Bottle,British,,,,,,,,,,,,,,ca. 1760,1757,1760,Opaque glass with enamel decoration,H. 4 in. (10.2 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/620,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.36,FALSE,TRUE,621,American Decorative Arts,Bottle,Bottle,British,,,,,,,,,,,,,,ca. 1760,1757,1760,Opaque glass with enamel decoration,H. 4 5/16 in. (11 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/621,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.41,FALSE,TRUE,622,American Decorative Arts,Bottle,Bottle,British,,,,,,,,,,,,,,1760–70,1760,1770,Opaque glass,H. 5 1/8 in. (13 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/622,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.42,FALSE,TRUE,623,American Decorative Arts,Bottle,Bottle,British,,,,,,,,,,,,,,ca. 1760,1757,1760,Opaque glass with enamel decoration,H. 3 3/8 in. (8.6 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/623,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.43,FALSE,TRUE,624,American Decorative Arts,Bottle,Bottle,British,,,,,,,,,,,,,,1760–70,1760,1770,Opaque glass with enamel decoration,H. 4 1/8 in. (10.5 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/624,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1980.502.72,FALSE,TRUE,625,American Decorative Arts,Bottle,Bottle,American,,,,,,,,,,,,,,1815–45,1815,1815,"Blown, pattern-molded glass",H. 8 in. (20.3 cm),"Gift of Henry G. Schiff, 1980",Possibly made in|Possibly made in,,,,United States|United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/625,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
